Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
SuzannePlane45_Standard,55.60630798339844,39.620914459228516,62.679569244384766,39.242000579833984,54.36917495727539,34.516998291015625,55.31556701660156,18.304845809936523,0.5460000038146973,0.5112268328666687,0.5504747033119202,0.552851676940918,0.5781832933425903,0.5870110392570496,0.5870110392570496,15,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.5618948936462402,49.031646728515625,0.38229963183403015,1.4704641103744507
Cottage_Plane_15_Standard,104.71965026855469,57.801029205322266,114.5175552368164,75.90399932861328,104.78152465820313,69.0790023803711,104.7287368774414,69.04964447021484,0.859000027179718,0.7895961403846741,0.8476524353027344,0.8011759519577026,0.805610179901123,0.8249385952949524,0.8256801962852478,20,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,14.863746643066406,55.08915328979492,1.7421824932098389,1.8481920957565308
Cottage_Plane_45_Standard,99.80535888671875,58.084556579589844,105.17801666259766,67.28500366210938,98.21516418457031,62.834999084472656,96.71836853027344,47.045928955078125,0.8519999980926514,0.7654173374176025,0.7873548269271851,0.7649462819099426,0.762688159942627,0.78593510389328,0.7876129746437073,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,16.865259170532227,55.80109786987305,1.9740784168243408,1.8492023944854736
CottageWalls_Plane_Parallel_Standard,106.26020050048828,39.8382568359375,105.0461654663086,69.59600067138672,105.0461654663086,69.59600067138672,121.41342163085938,105.0461654663086,1.0,0.613093912601471,0.6542216539382935,0.615645170211792,0.6839866042137146,0.7079561352729797,0.7085250020027161,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,11.261466026306152,56.55024337768555,1.309693455696106,1.843056082725525
CottageWalls_Plane_15_Standard,144.30638122558594,47.99443435668945,142.93597412109375,91.02300262451172,142.93597412109375,91.02300262451172,142.1615447998047,142.93597412109375,1.0,0.7174267768859863,0.8318082690238953,0.7204153537750244,0.7320210933685303,0.7607109546661377,0.763512372970581,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,17.743743896484375,56.20313262939453,2.001976728439331,1.8490744829177856
CottageWalls_Plane_45_Standard,146.29139709472656,51.03644943237305,148.6509246826172,91.21600341796875,148.6509246826172,91.21600341796875,146.0952606201172,148.6509246826172,1.0,0.7391082644462585,0.8705083131790161,0.7369781136512756,0.7234749794006348,0.7510253190994263,0.7544481754302979,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,20.717041015625,56.999176025390625,2.3040807247161865,1.8447779417037964
CottageWalls_Plane_Oblique_Standard,126.1510238647461,44.5456657409668,125.63350677490234,78.49299621582031,125.63350677490234,78.49299621582031,130.7206268310547,125.63350677490234,1.0,0.6828964948654175,0.8512100577354431,0.7479397058486938,0.7358863949775696,0.7591095566749573,0.762285053730011,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,17.5306339263916,56.49506378173828,1.9822757244110107,1.854081392288208
Crowd_Plane_Oblique_Standard,111.7455062866211,58.700416564941406,111.20539093017578,64.26200103759766,111.15298461914063,64.23300170898438,100.94425201416016,17.46666717529297,0.996999979019165,0.5036490559577942,0.6075531840324402,0.5478951930999756,0.5050032138824463,0.5748603940010071,0.6234797239303589,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,199.04345703125,48.19940948486328,21.509687423706055,1.4650583267211914
Random100_Plane_45_Standard,23.93427276611328,19.07326889038086,42.79036331176758,23.091999053955078,23.34516716003418,12.647000312805176,22.49118423461914,21.726490020751953,0.10499999672174454,0.42439401149749756,0.4577418267726898,0.42194443941116333,0.42180725932121277,0.42180725932121277,0.42180725932121277,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.43259987235069275,55.53535461425781,0.030499977990984917,1.0303030014038086
Random100_Plane_Parallel_Standard,21.079452514648438,19.07326889038086,37.482017517089844,20.336999893188477,21.28480339050293,11.642000198364258,20.31681251525879,19.305418014526367,0.16099999845027924,0.4280869960784912,0.4681938588619232,0.4294218420982361,0.4293534457683563,0.4293534457683563,0.4293534457683563,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.42689982056617737,55.53535461425781,0.028499986976385117,1.0303030014038086
Random100_Plane_Oblique_Standard,23.20931053161621,19.07326889038086,43.89716339111328,23.84000015258789,23.700780868530273,12.913000106811523,23.260787963867188,22.291847229003906,0.09399999678134918,0.44282203912734985,0.48643460869789124,0.4578656554222107,0.4577445983886719,0.4577445983886719,0.4577445983886719,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.41940006613731384,55.53535461425781,0.028399989008903503,1.0303030014038086
Random1000_Plane_Oblique_Standard,103.74507904052734,69.47810363769531,131.7187042236328,77.26799774169922,103.3420181274414,61.05799865722656,101.57200622558594,62.366546630859375,0.5450000166893005,0.5552036166191101,0.65873122215271,0.6031818389892578,0.590008556842804,0.5908308625221252,0.5908308625221252,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.26619815826416,43.27710723876953,0.29390090703964233,1.0923694372177124
